date,latitude,longitude,depth,mag,status,locationSource,magSource,is_replica
24263,-6.3,-81.5,33,4.8,automatic,IGP,IGP,1
24263,-17.28,-70.63,126,4.7,automatic,IGP,IGP,0
24263,-9.8,-71,590,5,automatic,IGP,IGP,0
24265,-14.895,-75.891,21,6.4,automatic,IGP,IGP,0
24265,-14.86,-76,76,4.9,automatic,IGP,IGP,0
24265,-12.3,-74.3,27,4.5,automatic,IGP,IGP,1
24265,-15.107,-75.905,28,5.3,automatic,IGP,IGP,1
24265,-15.19,-75.91,48,5.3,automatic,IGP,IGP,1
24266,-15.43,-76.106,20,5,automatic,IGP,IGP,0
24268,-14.879,-76.22,22,5.3,automatic,IGP,IGP,1
24268,-14.93,-76.4,28,4.9,automatic,IGP,IGP,1
24269,-14.7,-76.1,49,4.9,automatic,IGP,IGP,0
24276,-15.1,-75.2,97,4.5,automatic,IGP,IGP,0
24277,-14.919,-75.864,28,5.5,automatic,IGP,IGP,1
24278,-15,-76,59,4.7,automatic,IGP,IGP,0
24278,-16.9,-72.3,40,4.8,automatic,IGP,IGP,0
24279,-4.23,-77,101,4.9,automatic,IGP,IGP,1
24281,-17.19,-70.19,151,4.7,automatic,IGP,IGP,0
24288,-6.74,-76.8,29,5.2,automatic,IGP,IGP,1
24293,-15.632,-75.878,21,5,automatic,IGP,IGP,0
24294,-15.617,-75.652,27,5.3,automatic,IGP,IGP,0
24303,-9.9,-79.2,76,4.9,automatic,IGP,IGP,1
24309,-15.28,-70.77,217,4.5,automatic,IGP,IGP,1
24310,-6.298,-81.041,20,5.2,automatic,IGP,IGP,0
24314,-11.49,-75.16,119,4.9,automatic,IGP,IGP,1
24315,-18.1,-71.6,47,4.7,automatic,IGP,IGP,0
24317,-12.59,-71.17,11,4.8,automatic,IGP,IGP,0
24319,-15.752,-75.742,20,4.9,automatic,IGP,IGP,1
24320,-17.766,-70.657,106,5.1,automatic,IGP,IGP,1
24325,-7.612,-74.87,147,5.3,automatic,IGP,IGP,0
24326,-17.5,-72,45,5,automatic,IGP,IGP,0
24333,-14.5,-69.2,51,4.7,automatic,IGP,IGP,1
24339,-3.217,-77.231,113,5.8,automatic,IGP,IGP,0
24342,-10.559,-77.958,84,4.9,automatic,IGP,IGP,0
24343,-7.69,-74.33,142,4.7,automatic,IGP,IGP,1
24345,-13.6,-76.7,59,4.9,automatic,IGP,IGP,0
24346,-11.025,-76.236,65,4.8,automatic,IGP,IGP,1
24346,-11,-78.8,49,4.6,automatic,IGP,IGP,0
24348,-18.488,-71.527,36,5,automatic,IGP,IGP,1
24350,-15.781,-75.388,78,4.9,automatic,IGP,IGP,1
24353,-3.6,-78.1,135,4.5,automatic,IGP,IGP,1
24354,-17.908,-74.136,16,5.3,automatic,IGP,IGP,1
24356,-4.83,-76.57,179,4.8,automatic,IGP,IGP,1
24357,-9.4,-74.57,122,4.9,automatic,IGP,IGP,0
24357,-9.083,-79.979,48,4.7,automatic,IGP,IGP,0
24359,-8.397,-74.138,170,5.3,automatic,IGP,IGP,0
24359,-16.6,-71.8,144,4.5,automatic,IGP,IGP,0
24360,-5.3,-78.7,72,4.8,automatic,IGP,IGP,1
24367,-5.04,-77.53,82,4.8,automatic,IGP,IGP,1
24368,-15.8,-76.3,34,4.9,automatic,IGP,IGP,1
24370,-15.293,-75.523,34,4.9,automatic,IGP,IGP,1
24380,-18.272,-69.506,119,5.4,automatic,IGP,IGP,0
24392,-4.7,-80.91,52,5,automatic,IGP,IGP,0
24393,-8.768,-74.236,154,5.4,automatic,IGP,IGP,0
24396,-9.3,-75.95,140,4.5,automatic,IGP,IGP,0
24397,-13.636,-74.772,102,5.1,automatic,IGP,IGP,1
24397,-10.832,-78.648,37,8,automatic,IGP,IGP,0
24397,-9.428,-77.801,46,5.8,automatic,IGP,IGP,0
24397,-11.087,-78.637,29,5.4,automatic,IGP,IGP,0
24397,-10.52,-78.544,32,5.6,automatic,IGP,IGP,1
24397,-10.755,-78.847,37,5.4,automatic,IGP,IGP,1
24397,-10.162,-79.618,36,5.8,automatic,IGP,IGP,1
24398,-11.121,-79.155,22,4.8,automatic,IGP,IGP,1
24398,-9.8,-78.5,30,4.8,automatic,IGP,IGP,1
24398,-10.6,-78.8,50,5,automatic,IGP,IGP,1
24398,-11.54,-78.756,13,4.8,automatic,IGP,IGP,0
24398,-10.51,-79.54,26,5.3,automatic,IGP,IGP,0
24398,-10.7,-78.6,58,4.5,automatic,IGP,IGP,1
24398,-10.907,-79.21,31,5,automatic,IGP,IGP,1
24398,-11.03,-79.305,31,5,automatic,IGP,IGP,1
24399,-11.1,-79.2,37,4.9,automatic,IGP,IGP,0
24399,-10.485,-79.693,35,5.3,automatic,IGP,IGP,0
24399,-11.777,-79.247,44,4.9,automatic,IGP,IGP,0
24399,-11.53,-78.489,28,4.9,automatic,IGP,IGP,1
24399,-10.766,-79.115,20,5.3,automatic,IGP,IGP,1
24399,-11.009,-79.18,33,4.8,automatic,IGP,IGP,1
24400,-12.06,-71.5,34,4.9,automatic,IGP,IGP,0
24400,-10.67,-79,44,5,automatic,IGP,IGP,1
24403,-11.594,-79.615,32,5,automatic,IGP,IGP,1
24403,-10.83,-79.098,30,5.3,automatic,IGP,IGP,1
24405,-10.852,-78.806,67,4.9,automatic,IGP,IGP,1
24407,-15.6,-76.1,10,4.6,automatic,IGP,IGP,0
24407,-15,-72.06,132,4.7,automatic,IGP,IGP,1
24407,-10.08,-79.58,21,5.3,automatic,IGP,IGP,1
24409,-10.978,-77.415,26,4.8,automatic,IGP,IGP,1
24409,-10.791,-78.994,40,5.3,automatic,IGP,IGP,1
24409,-10.908,-78.678,69,5.1,automatic,IGP,IGP,0
24414,-15.58,-75.4,47,4.9,automatic,IGP,IGP,1
24415,-4.357,-77.768,70,5.1,automatic,IGP,IGP,0
24415,-4.367,-77.631,107,5,automatic,IGP,IGP,0
24418,-7.802,-75.799,132,5.3,automatic,IGP,IGP,0
24419,-10.7,-78.7,41,4.9,automatic,IGP,IGP,1
24420,-14.9,-71.94,122,4.9,automatic,IGP,IGP,1
24423,-18.2,-70.2,33,5.3,automatic,IGP,IGP,0
24424,-11.074,-74.799,43,5,automatic,IGP,IGP,0
24424,-8.317,-74.251,164,5.3,automatic,IGP,IGP,0
24427,-17.221,-73.08,34,4.9,automatic,IGP,IGP,1
24430,-16.1,-74.4,33,4.9,automatic,IGP,IGP,1
24430,-10.794,-79.13,22,5.3,automatic,IGP,IGP,0
24431,-11.956,-76.195,90,4.7,automatic,IGP,IGP,1
24431,-15.3,-69.63,116,4.6,automatic,IGP,IGP,1
24436,-11.3,-73.7,33,5.2,automatic,IGP,IGP,0
24442,-16.404,-73.876,62,4.7,automatic,IGP,IGP,1
24442,-9.029,-79.522,41,4.6,automatic,IGP,IGP,0
24450,-14.734,-70.763,100,5.2,automatic,IGP,IGP,0
24450,-9.865,-78.577,28,4.9,automatic,IGP,IGP,0
24454,-12.1,-74.9,21,4.8,automatic,IGP,IGP,0
24455,-12.7,-74.7,149,4.8,automatic,IGP,IGP,1
24459,-10.819,-79.001,20,5.1,automatic,IGP,IGP,1
24460,-16.429,-72.006,115,5.3,automatic,IGP,IGP,0
24463,-15.07,-72.06,131,4.6,automatic,IGP,IGP,1
24464,-7.44,-74.578,145,5.3,automatic,IGP,IGP,1
24467,-11.225,-79.242,11,4.9,automatic,IGP,IGP,1
24473,-17.18,-70.66,134,4.8,automatic,IGP,IGP,0
24476,-14.4,-70.65,86,4.5,automatic,IGP,IGP,0
24483,-5.3,-82.5,22,5.6,automatic,IGP,IGP,0
24484,-18.309,-70.325,94,5.2,automatic,IGP,IGP,0
24492,-15.17,-73.47,113,5.1,automatic,IGP,IGP,0
24499,-8.956,-71.389,605,5,automatic,IGP,IGP,0
24501,-4.57,-78,67,4.7,automatic,IGP,IGP,1
24504,-16.968,-72.907,26,5.2,automatic,IGP,IGP,0
24508,-5.2,-80.7,48,4.6,automatic,IGP,IGP,0
24508,-13,-74.1,109,4.8,automatic,IGP,IGP,1
24511,-18.32,-70.038,107,4.7,automatic,IGP,IGP,1
24513,-16.4,-69.6,228,4.7,automatic,IGP,IGP,0
24514,-15.14,-72.03,136,4.5,automatic,IGP,IGP,0
24516,-5.211,-75.361,54,5.6,automatic,IGP,IGP,1
24518,-9.115,-71.296,600,6.2,automatic,IGP,IGP,1
24518,-8.488,-80.209,27,4.9,automatic,IGP,IGP,1
24520,-15.8,-71.17,90,4.9,automatic,IGP,IGP,0
24521,-10.47,-75.03,33,5,automatic,IGP,IGP,0
24540,-17.593,-69.645,153,4.9,automatic,IGP,IGP,0
24550,-11.03,-74.86,155,4.8,automatic,IGP,IGP,0
24553,-11.049,-79.15,26,5.1,automatic,IGP,IGP,0
24553,-11.017,-79.176,31,4.9,automatic,IGP,IGP,1
24555,-6.679,-74.975,140,5.3,automatic,IGP,IGP,0
24557,-10.493,-73.818,137,4.9,automatic,IGP,IGP,1
24558,-9.003,-71.296,606,5.6,automatic,IGP,IGP,1
24559,-16.4,-74.5,76,4.8,automatic,IGP,IGP,0
24559,-5.02,-80.9,88,4.9,automatic,IGP,IGP,1
24564,-8.86,-76.29,3,5,automatic,IGP,IGP,0
24564,-9.88,-75.5,33,4.9,automatic,IGP,IGP,1
24564,-8.02,-74.34,33,4.5,automatic,IGP,IGP,1
24567,-16.2,-73.28,97,4.9,automatic,IGP,IGP,1
24569,-16.12,-72.83,113,4.8,automatic,IGP,IGP,1
24572,-8.2,-73.68,137,4.9,automatic,IGP,IGP,0
24575,-6.175,-76.664,42,5.2,automatic,IGP,IGP,1
24583,-16.48,-69.74,213,4.8,automatic,IGP,IGP,0
24584,-5.71,-79.4,67,4.8,automatic,IGP,IGP,1
24586,-6.5,-80.4,45,4.9,automatic,IGP,IGP,1
24591,-5.4,-75.9,33,4.9,automatic,IGP,IGP,0
24592,-8.553,-74.865,136,5.1,automatic,IGP,IGP,1
24600,-9.06,-79.97,86,4.7,automatic,IGP,IGP,1
24602,-16.2,-72,162,4.5,automatic,IGP,IGP,0
24602,-15.67,-76.36,33,5,automatic,IGP,IGP,0
24606,-11.2,-77.7,33,4.9,automatic,IGP,IGP,0
24607,-10.325,-74.6,118,5.4,automatic,IGP,IGP,0
24608,-15.95,-75.4,19,5.1,automatic,IGP,IGP,1
24609,-8.2,-79.9,37,4.8,automatic,IGP,IGP,0
24612,-16.19,-75.269,36,5,automatic,IGP,IGP,0
24613,-16.48,-75.49,14,4.9,automatic,IGP,IGP,1
24624,-9.86,-75.7,38,4.9,automatic,IGP,IGP,0
24626,-10.984,-79.212,28,5.1,automatic,IGP,IGP,1
24626,-8.483,-74.489,150,5.4,automatic,IGP,IGP,0
24627,-15.7,-75.5,33,4.8,automatic,IGP,IGP,1
24627,-15.55,-75.67,30,5.1,automatic,IGP,IGP,0
24631,-11.58,-77.743,48,4.8,automatic,IGP,IGP,1
24632,-18.55,-71.39,45,4.7,automatic,IGP,IGP,0
24632,-10.8,-79.1,33,4.5,automatic,IGP,IGP,1
24634,-8.18,-74.34,181,4.5,automatic,IGP,IGP,1
24637,-15.017,-73.388,98,5.8,automatic,IGP,IGP,0
24639,-15.213,-75.813,30,5,automatic,IGP,IGP,1
24641,-3.903,-80.989,40,4.9,automatic,IGP,IGP,0
24644,-9.977,-74.369,189,4.9,automatic,IGP,IGP,1
24647,-15.434,-73.913,94,5.3,automatic,IGP,IGP,1
24649,-11,-74.9,31,4.7,automatic,IGP,IGP,1
24649,-10.9,-74.9,26,4.8,automatic,IGP,IGP,1
24656,-15.999,-74.984,15,5.2,automatic,IGP,IGP,0
24656,-8.953,-74.505,147,4.9,automatic,IGP,IGP,0
24660,-12.188,-77.438,43,4.8,automatic,IGP,IGP,0
24661,-8.842,-74.563,150,5,automatic,IGP,IGP,0
24666,-15.15,-74.798,82,5.5,automatic,IGP,IGP,1
24667,-17.632,-72.21,46,5.5,automatic,IGP,IGP,0
24667,-6.265,-77.392,110,5,automatic,IGP,IGP,0
24669,-13.16,-75.27,95,5,automatic,IGP,IGP,1
24671,-9.171,-80.659,7,4.7,automatic,IGP,IGP,0
24673,-15.85,-71.02,57,4.9,automatic,IGP,IGP,1
24677,-11.338,-79.716,10,5.2,automatic,IGP,IGP,0
24677,-13.406,-76.152,49,4.7,automatic,IGP,IGP,0
24677,-17.16,-72.12,100,4.7,automatic,IGP,IGP,1
24682,-15.8,-75.6,47,4.6,automatic,IGP,IGP,0
24683,-12.069,-74.947,30,4.9,automatic,IGP,IGP,0
24685,-12.987,-76.724,52,5.8,automatic,IGP,IGP,1
24685,-8.43,-75.13,106,4.9,automatic,IGP,IGP,0
24687,-13.68,-74.892,109,5.5,automatic,IGP,IGP,1
24689,-8.1,-74.9,33,4.9,automatic,IGP,IGP,1
24689,-8.275,-75.11,139,4.8,automatic,IGP,IGP,0
24690,-16.96,-69.49,191,4.5,automatic,IGP,IGP,1
24693,-8.47,-73.773,39,5.3,automatic,IGP,IGP,1
24699,-8.257,-80.425,33,4.7,automatic,IGP,IGP,0
24700,-14.043,-75.351,79,4.7,automatic,IGP,IGP,1
24702,-4.98,-81.4,46,4.8,automatic,IGP,IGP,0
24706,-10.99,-78.35,47,5.3,automatic,IGP,IGP,1
24706,-12.643,-77.017,59,5.2,automatic,IGP,IGP,1
24707,-4.302,-81.556,30,5.3,automatic,IGP,IGP,0
24708,-15.9,-74.8,66,5,automatic,IGP,IGP,0
24710,-17.5,-71.6,65,4.7,automatic,IGP,IGP,0
24712,-9.975,-71.148,597,5.3,automatic,IGP,IGP,0
24715,-10.49,-78.251,74,5.3,automatic,IGP,IGP,0
24718,-10.625,-79.682,35,6.7,automatic,IGP,IGP,0
24719,-10.745,-79.665,40,5,automatic,IGP,IGP,1
24719,-10.56,-79.63,22,5.1,automatic,IGP,IGP,0
24727,-17.08,-72.49,33,4.5,automatic,IGP,IGP,1
24728,-10.65,-79.467,34,5,automatic,IGP,IGP,0
24729,-18.32,-71.54,37,4.6,automatic,IGP,IGP,1
24729,-7.4,-75.9,33,4.8,automatic,IGP,IGP,1
24735,-7.944,-74.431,146,5.5,automatic,IGP,IGP,0
24740,-16.2,-75.4,44,4.9,automatic,IGP,IGP,0
24740,-15.913,-75.385,15,5,automatic,IGP,IGP,1
24741,-16.65,-72.8,99,4.9,automatic,IGP,IGP,1
24742,-7.33,-81.405,22,5.3,automatic,IGP,IGP,0
24750,-14.572,-75.605,63,5.7,automatic,IGP,IGP,0
24751,-4,-75,33,4.6,automatic,IGP,IGP,1
24751,-8.31,-74,183,4.5,automatic,IGP,IGP,1
24756,-10.407,-71.156,587,5.3,automatic,IGP,IGP,1
24760,-3.471,-78.187,55,4.9,automatic,IGP,IGP,1
24761,-11.502,-78.399,83,5.1,automatic,IGP,IGP,0
24762,-13.627,-76.267,67,4.9,automatic,IGP,IGP,1
24765,-5.1,-75.2,116,4.5,automatic,IGP,IGP,1
24767,-17.14,-69.936,155,4.8,automatic,IGP,IGP,0
24767,-14.875,-76.055,47,4.9,automatic,IGP,IGP,1
24772,-8.523,-74.26,159,5,automatic,IGP,IGP,0
24779,-7.726,-81.444,20,5.5,automatic,IGP,IGP,0
24780,-2.759,-77.655,95,6,automatic,IGP,IGP,1
24782,-11.267,-75.463,155,4.5,automatic,IGP,IGP,0
24791,-15.9,-73.7,93,4.9,automatic,IGP,IGP,1
24797,-16.25,-74.6,38,4.8,automatic,IGP,IGP,1
24799,-9.9,-75.58,118,4.7,automatic,IGP,IGP,1
24800,-17.4,-71.8,34,4.5,automatic,IGP,IGP,1
24802,-12.566,-76.612,72,4.9,automatic,IGP,IGP,1
24805,-11.1,-74.3,33,4.9,automatic,IGP,IGP,0
24806,-8.19,-80.27,47,5.5,automatic,IGP,IGP,0
24815,-17.231,-71.061,87,5.1,automatic,IGP,IGP,0
24816,-14.4,-72.2,33,4.9,automatic,IGP,IGP,1
24817,-13.9,-69.8,67,4.9,automatic,IGP,IGP,1
24817,-5.57,-77.4,137,5.1,automatic,IGP,IGP,1
24817,-9.1,-75.1,33,4.9,automatic,IGP,IGP,0
24822,-2.938,-77.13,113,5.5,automatic,IGP,IGP,1
24822,-7.9,-81.6,27,4.6,automatic,IGP,IGP,1
24825,-16.2,-75.4,9,4.9,automatic,IGP,IGP,1
24827,-17.87,-69.277,153,4.8,automatic,IGP,IGP,1
24827,-16.577,-72.73,70,5.3,automatic,IGP,IGP,1
24829,-9.861,-74.659,129,5.4,automatic,IGP,IGP,0
24829,-6.467,-78.422,14,4.9,automatic,IGP,IGP,1
24832,-10.69,-74.01,116,4.9,automatic,IGP,IGP,1
24835,-8.063,-74.565,144,4.7,automatic,IGP,IGP,1
24838,-9.617,-80.023,17,4.6,automatic,IGP,IGP,1
24838,-11.276,-75.871,124,4.9,automatic,IGP,IGP,1
24841,-9.58,-75.718,77,4.9,automatic,IGP,IGP,0
24843,-8.61,-74.45,155,4.8,automatic,IGP,IGP,1
24845,-18.487,-69.804,115,5.6,automatic,IGP,IGP,1
24845,-8.89,-74.62,33,4.9,automatic,IGP,IGP,1
24848,-17.182,-71.35,83,4.9,automatic,IGP,IGP,0
24850,-8.24,-75.2,33,4.8,automatic,IGP,IGP,1
24859,-8.375,-74.352,170,4.8,automatic,IGP,IGP,1
24865,-17.2,-71.9,72,4.6,automatic,IGP,IGP,1
24867,-14.5,-70.1,85,4.7,automatic,IGP,IGP,1
24871,-12.597,-76.592,68,5.3,automatic,IGP,IGP,1
24871,-12.714,-76.592,67,5.3,automatic,IGP,IGP,1
24876,-9.162,-71.396,594,5.1,automatic,IGP,IGP,1
24886,-16.514,-72.117,15,5.3,automatic,IGP,IGP,0
24887,-10.469,-79.359,33,4.9,automatic,IGP,IGP,1
24892,-15.53,-71.05,50,4.9,automatic,IGP,IGP,0
24900,-2.536,-76.931,143,4.8,automatic,IGP,IGP,0
24901,-8.95,-74.65,51,4.9,automatic,IGP,IGP,1
24905,-4.1,-78.2,84,4.7,automatic,IGP,IGP,1
24908,-17.74,-69.89,139,4.5,automatic,IGP,IGP,0
24909,-11.39,-76.81,31,4.9,automatic,IGP,IGP,0
24912,-17.63,-71.7,54,4.8,automatic,IGP,IGP,0
24919,-13.29,-74.778,101,4.8,automatic,IGP,IGP,0
24925,-11.31,-78.058,48,4.7,automatic,IGP,IGP,1
24935,-10.997,-79.131,39,4.9,automatic,IGP,IGP,0
24935,-4.946,-78.039,54,5.2,automatic,IGP,IGP,0
24939,-15.71,-72.2,41,4.9,automatic,IGP,IGP,1
24943,-5.888,-81.051,24,5.5,automatic,IGP,IGP,1
24945,-5.555,-77.119,20,5.3,automatic,IGP,IGP,1
24948,-8.355,-80.002,38,5,automatic,IGP,IGP,0
24949,-17.42,-72.454,39,4.9,automatic,IGP,IGP,0
24954,-14.451,-70.52,100,5.2,automatic,IGP,IGP,0
24957,-16.3,-74.8,33,4.8,automatic,IGP,IGP,1
24957,-2.596,-77.313,117,5.2,automatic,IGP,IGP,0
24967,-5.312,-81.824,21,5.8,automatic,IGP,IGP,1
24967,-5.2,-82,33,4.5,automatic,IGP,IGP,0
24974,-3.794,-76.539,98,5.6,automatic,IGP,IGP,0
24979,-15.88,-73.02,110,4.6,automatic,IGP,IGP,0
24980,-5.5,-81.6,27,4.8,automatic,IGP,IGP,0
24985,-8.1,-76.9,103,4.7,automatic,IGP,IGP,1
24985,-16.73,-72,114,4.5,automatic,IGP,IGP,0
24985,-7.126,-80.656,100,5.3,automatic,IGP,IGP,0
24994,-7.7,-74.36,128,4.9,automatic,IGP,IGP,1
25001,-6.34,-76.47,112,4.7,automatic,IGP,IGP,1
25008,-5.9,-77.2,14,4.8,automatic,IGP,IGP,0
25008,-5.571,-77.13,16,6.9,automatic,IGP,IGP,0
25008,-5.3,-77.13,33,5.1,automatic,IGP,IGP,1
25008,-3.4,-77.3,100,4.9,automatic,IGP,IGP,0
25008,-5.9,-77.2,147,4.8,automatic,IGP,IGP,0
25008,-5.772,-77.148,25,4.8,automatic,IGP,IGP,0
25008,-5.519,-77.279,24,5.6,automatic,IGP,IGP,0
25008,-5.609,-77.236,25,4.9,automatic,IGP,IGP,0
25008,-4.1,-77.4,100,4.9,automatic,IGP,IGP,1
25008,-5.75,-77,91,5,automatic,IGP,IGP,0
25008,-5.5,-77,33,4.8,automatic,IGP,IGP,1
25008,-5.64,-77.18,38,5.1,automatic,IGP,IGP,0
25008,-5.14,-77.13,33,4.5,automatic,IGP,IGP,1
25008,-5.612,-77.239,24,5.3,automatic,IGP,IGP,1
25008,-7.5,-80.5,33,4.8,automatic,IGP,IGP,0
25008,-5.584,-77.241,24,5.2,automatic,IGP,IGP,0
25008,-5.3,-77.12,33,4.9,automatic,IGP,IGP,0
25008,-5.66,-77,49,4.9,automatic,IGP,IGP,1
25008,-5.564,-77.204,27,4.9,automatic,IGP,IGP,0
25008,-5.1,-77.4,0,4.8,automatic,IGP,IGP,0
25008,-5.55,-76.97,33,4.8,automatic,IGP,IGP,0
25008,-5.603,-77.587,25,5.2,automatic,IGP,IGP,1
25008,-5.7,-77.9,33,4.9,automatic,IGP,IGP,0
25008,-5.657,-77.439,25,5.3,automatic,IGP,IGP,1
25008,-5.66,-77.1,33,4.9,automatic,IGP,IGP,0
25008,-5.598,-77.282,19,5.4,automatic,IGP,IGP,1
25009,-5.83,-77.31,118,4.9,automatic,IGP,IGP,0
25009,-5.42,-77.13,16,4.8,automatic,IGP,IGP,1
25009,-5.52,-77.01,33,4.9,automatic,IGP,IGP,0
25009,-5.531,-77.225,19,6,automatic,IGP,IGP,1
25009,-6.01,-77.5,154,4.8,automatic,IGP,IGP,1
25009,-5.598,-77.24,18,5.5,automatic,IGP,IGP,1
25009,-5.647,-77.206,12,5.1,automatic,IGP,IGP,1
25010,-5.62,-77.15,23,5.8,automatic,IGP,IGP,0
25010,-5.9,-77.4,115,4.8,automatic,IGP,IGP,1
25010,-5.53,-77.467,30,5.1,automatic,IGP,IGP,0
25010,-5.437,-77.394,29,5.2,automatic,IGP,IGP,0
25010,-5.49,-77,44,4.9,automatic,IGP,IGP,1
25010,-5.39,-76.9,33,4.6,automatic,IGP,IGP,1
25011,-5.734,-77.121,23,4.9,automatic,IGP,IGP,0
25011,-5.572,-77.045,24,4.9,automatic,IGP,IGP,1
25011,-5.518,-77.056,26,5,automatic,IGP,IGP,1
25011,-5.4,-76.6,33,4.8,automatic,IGP,IGP,0
25011,-5.51,-76.95,36,4.9,automatic,IGP,IGP,0
25011,-5.6,-77.28,33,4.9,automatic,IGP,IGP,0
25012,-15.531,-70.307,222,4.7,automatic,IGP,IGP,1
25012,-5.8,-78.2,33,4.7,automatic,IGP,IGP,1
25012,-7.1,-76.7,33,4.8,automatic,IGP,IGP,0
25013,-5.69,-77.2,64,4.9,automatic,IGP,IGP,0
25013,-5.49,-77.09,23,4.7,automatic,IGP,IGP,0
25013,-5.617,-77.149,35,4.8,automatic,IGP,IGP,0
25014,-5.56,-76.84,120,4.7,automatic,IGP,IGP,0
25015,-5.762,-77.273,24,5.2,automatic,IGP,IGP,1
25015,-6.24,-78,98,4.8,automatic,IGP,IGP,1
25015,-6.2,-76.7,153,4.6,automatic,IGP,IGP,0
25015,-17.2,-70.75,121,4.7,automatic,IGP,IGP,1
25015,-5.58,-77.169,47,5.3,automatic,IGP,IGP,0
25015,-5.57,-77.17,48,4.9,automatic,IGP,IGP,0
25016,-5.78,-76.9,98,4.9,automatic,IGP,IGP,1
25016,-5.76,-76.6,67,4.5,automatic,IGP,IGP,1
25016,-5.96,-77.8,114,4.8,automatic,IGP,IGP,1
25016,-7.72,-74.29,141,4.9,automatic,IGP,IGP,0
25016,-11.415,-74.64,5,4.9,automatic,IGP,IGP,1
25018,-6.06,-77.3,134,4.9,automatic,IGP,IGP,0
25019,-5.39,-77.1,30,4.6,automatic,IGP,IGP,1
25020,-5.71,-77.295,24,5.2,automatic,IGP,IGP,0
25021,-16.23,-72.1,117,4.6,automatic,IGP,IGP,1
25022,-5.82,-76.92,111,4.7,automatic,IGP,IGP,1
25024,-5.527,-77.556,25,4.8,automatic,IGP,IGP,1
25026,-5.72,-76.98,90,4.9,automatic,IGP,IGP,0
25026,-5.713,-77.13,31,5.7,automatic,IGP,IGP,1
25027,-5.629,-76.995,29,5.1,automatic,IGP,IGP,1
25033,-5.322,-77.257,25,4.9,automatic,IGP,IGP,1
25033,-5.45,-76.89,39,4.7,automatic,IGP,IGP,1
25035,-5.633,-76.896,30,4.9,automatic,IGP,IGP,0
25035,-5.713,-77.469,23,5.3,automatic,IGP,IGP,1
25035,-5.675,-77.046,19,4.9,automatic,IGP,IGP,0
25042,-5.81,-76.97,120,4.5,automatic,IGP,IGP,0
25044,-17.8,-71.8,64,4.6,automatic,IGP,IGP,0
25045,-8.614,-74.264,155,5.4,automatic,IGP,IGP,0
25046,-5.55,-76.76,131,4.7,automatic,IGP,IGP,1
25046,-16.62,-69.36,211,4.7,automatic,IGP,IGP,0
25047,-5.664,-77.115,50,5.3,automatic,IGP,IGP,1
25049,-6.936,-80.438,30,6.5,automatic,IGP,IGP,0
25052,-5.84,-77.6,93,4.8,automatic,IGP,IGP,1
25053,-15.2,-76,42,4.8,automatic,IGP,IGP,1
25055,-12.988,-76.939,42,4.9,automatic,IGP,IGP,0
25061,-15.242,-73.97,96,5.8,automatic,IGP,IGP,1
25072,-15.53,-70.88,190,4.9,automatic,IGP,IGP,1
25074,-5.73,-77.09,96,4.9,automatic,IGP,IGP,0
25076,-17.64,-69.57,173,4.6,automatic,IGP,IGP,1
25077,-8.871,-72.856,28,5.3,automatic,IGP,IGP,1
25077,-5.804,-77.324,33,5.3,automatic,IGP,IGP,0
25079,-11.05,-76.6,111,4.8,automatic,IGP,IGP,0
25083,-6.12,-77.8,90,4.8,automatic,IGP,IGP,0
25087,-5.793,-80.384,45,5.6,automatic,IGP,IGP,0
25088,-5.568,-77.192,25,5.3,automatic,IGP,IGP,1
25090,-8.718,-74.505,146,5.7,automatic,IGP,IGP,1
25090,-8.701,-74.487,143,6.1,automatic,IGP,IGP,0
25093,-17.21,-71.1,108,4.5,automatic,IGP,IGP,0
25095,-15.31,-70.76,196,4.9,automatic,IGP,IGP,1
25098,-13.721,-75.897,73,4.9,automatic,IGP,IGP,1
25099,-9.61,-75.8,100,4.8,automatic,IGP,IGP,0
25102,-11.888,-75.087,41,5.3,automatic,IGP,IGP,1
25109,-13.171,-76.361,68,6.2,automatic,IGP,IGP,1
25124,-10.014,-74.729,31,5.2,automatic,IGP,IGP,1
25129,-4.096,-80.921,43,5,automatic,IGP,IGP,1
25138,-17.164,-70.179,143,5.1,automatic,IGP,IGP,0
25142,-16.376,-73.453,42,5.9,automatic,IGP,IGP,1
25146,-16.57,-73.78,33,4.9,automatic,IGP,IGP,0
25146,-16.6,-73.4,69,4.7,automatic,IGP,IGP,1
25149,-5.82,-77.3,102,4.8,automatic,IGP,IGP,0
25149,-16.413,-73.517,49,5.3,automatic,IGP,IGP,0
25149,-4.164,-80.597,43,5.2,automatic,IGP,IGP,0
25156,-16.76,-72.15,94,4.6,automatic,IGP,IGP,1
25161,-5.383,-77.252,17,5.1,automatic,IGP,IGP,1
25164,-15.92,-74.2,76,4.8,automatic,IGP,IGP,0
25167,-10.98,-76.23,161,5.1,automatic,IGP,IGP,0
25171,-5.72,-77,115,4.6,automatic,IGP,IGP,1
25172,-2.781,-76.818,126,4.9,automatic,IGP,IGP,1
25172,-8.565,-80.29,20,5.1,automatic,IGP,IGP,1
25173,-14.06,-75.97,89,4.9,automatic,IGP,IGP,1
25173,-10.603,-74.809,43,5.8,automatic,IGP,IGP,0
25176,-7.35,-74.53,112,4.7,automatic,IGP,IGP,0
25176,-10.92,-74.726,13,5.2,automatic,IGP,IGP,1
